,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster,Rec1_StockCode,Rec1_Description,Rec2_StockCode,Rec2_Description,Rec3_StockCode,Rec3_Description,Rec4_StockCode,Rec4_Description,Rec5_StockCode,Rec5_Description,Rec6_StockCode,Rec6_Description,Rec7_StockCode,Rec7_Description,Rec8_StockCode,Rec8_Description,Rec9_StockCode,Rec9_Description,Rec10_StockCode,Rec10_Description
1109,13940.0,17,4,516,839.14,209.785,39,2.6458333333333335,1,16,209.785,25.046598571462756,6.546000000000001,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1110,13941.0,21,7,2307,4912.41,701.7728571428571,24,7.630434782608695,2,9,818.735,493.40060890720434,9.887142857142871,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1111,13946.0,79,3,443,561.5699999999999,187.18999999999997,11,18.8,0,12,187.19000000000003,102.16248969166718,-67.125,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1112,13947.0,65,1,44,90.6,90.6,5,0.0,3,14,90.6,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1113,13948.0,360,1,40,102.0,102.0,3,0.0,2,10,102.0,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1114,13949.0,2,6,2474,2427.32,404.55333333333334,124,0.5786163522012578,3,11,606.83,257.0888371750123,-156.32399999999998,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,
1115,13950.0,11,5,321,728.56,145.712,33,6.714285714285714,2,14,242.85333333333332,141.42097451698362,112.79499999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1116,13951.0,176,3,459,674.45,224.8166666666667,38,3.1052631578947367,0,13,224.8166666666667,73.31743607992122,-27.08,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,
1117,13953.0,7,7,2724,3515.68,502.23999999999995,8,18.157894736842106,2,10,502.23999999999995,123.51789937764754,-23.63142857142857,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1118,13954.0,1,3,141,378.59,126.19666666666666,24,2.3793103448275863,4,10,126.19666666666666,162.57364649085451,-7.450000000000003,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1119,13955.0,154,2,154,322.96,161.48,33,4.71875,5,17,161.48,61.687995590714394,-87.24,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1120,13956.0,5,5,491,1026.42,205.28400000000002,123,1.7615894039735098,0,16,205.28400000000002,104.64560444662739,8.926000000000002,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1121,13959.0,79,3,357,598.2,199.4,79,3.10989010989011,3,15,199.4,70.29671116062258,23.00999999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,,
1122,13960.0,21,2,142,230.22,115.11,11,4.545454545454546,5,15,115.11,18.3706341752265,-25.97999999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1123,13962.0,21,2,87,169.55,84.775,11,22.4,5,11,84.775,46.42156018489684,-65.64999999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1124,13963.0,308,4,460,664.54,166.135,35,1.7352941176470589,2,11,221.51333333333332,96.14164047556775,15.424999999999997,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1125,13967.0,145,1,42,80.7,80.7,2,0.0,0,12,80.7,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1126,13971.0,8,11,1818,2702.2200000000003,245.65636363636366,118,1.7643312101910829,1,12,337.77750000000003,194.22116154749241,-14.874999999999996,1,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,,,,,
1127,13972.0,70,2,187,190.25,95.125,15,9.357142857142858,0,11,95.125,71.8066936294939,-101.55000000000001,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1128,13973.0,287,1,109,264.7,264.7,11,0.0,5,15,264.7,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1129,13974.0,49,1,249,413.59000000000003,413.59000000000003,28,0.0,5,14,413.59000000000003,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1130,13975.0,31,7,1725,2503.23,357.6042857142857,240,0.7227138643067846,2,13,500.646,348.3648296398475,84.72099999999999,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,22616,PACK OF 12 LONDON TISSUES ,,,,,,
1131,13976.0,206,1,154,357.98,357.98,10,0.0,2,9,357.98,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1132,13978.0,14,2,315,196.79000000000002,98.39500000000001,14,2.2142857142857144,2,15,98.39500000000001,85.6942708119977,-121.19,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,22616,PACK OF 12 LONDON TISSUES ,,,,
1133,13979.0,73,1,639,869.87,869.87,54,0.0,2,13,869.87,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1134,13980.0,60,1,172,200.14,200.14,11,0.0,1,13,200.14,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1135,13982.0,39,5,1132,1861.11,372.222,72,2.8596491228070176,1,13,465.2775,135.33832972098728,47.96499999999998,1,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,22616,PACK OF 12 LONDON TISSUES ,,,,,,,,
1136,13983.0,29,13,1170,2590.46,199.26615384615386,91,3.036036036036036,1,14,287.8288888888889,95.77840955095836,-9.481500000000002,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1137,13984.0,26,6,271,488.03,81.33833333333332,14,21.25,3,15,81.33833333333332,281.3873482882034,-34.76028571428572,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1138,13985.0,4,16,3439,7024.53,439.033125,108,0.7386363636363636,3,13,780.5033333333333,588.0812667480575,101.17983333333335,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1139,13986.0,17,1,430,320.46,320.46,12,0.0,2,15,320.46,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1140,13988.0,19,9,3025,4098.8,455.4222222222222,188,0.9873949579831933,3,10,683.1333333333333,300.722604183102,-27.58114285714285,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,,,
1141,13989.0,65,2,1313,1266.08,633.04,33,4.35,4,15,633.04,372.8291214484191,-527.2600000000001,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,
1142,13990.0,213,1,190,311.3,311.3,16,0.0,2,15,311.3,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1143,13991.0,12,7,996,850.63,121.51857142857143,58,1.5411764705882354,0,13,212.6575,78.31104578325248,54.879,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,22616,PACK OF 12 LONDON TISSUES ,,
1144,13992.0,30,1,64,76.8,76.8,5,0.0,3,15,76.8,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1145,13993.0,32,12,892,3409.66,284.1383333333333,66,2.403225806451613,3,12,378.8511111111111,237.93970336224075,-6.725666666666677,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1146,13994.0,3,6,940,2313.14,385.5233333333333,122,0.9415584415584416,1,15,462.62800000000004,543.2254909519619,94.04800000000002,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,,,
1147,13995.0,15,6,867,1383.49,230.58166666666668,55,2.6744186046511627,4,8,276.698,97.06465304115603,-27.120000000000005,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1148,13999.0,10,15,2231,3865.26,257.684,102,1.6635071090047393,1,11,386.526,164.0059694848534,24.537939393939393,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1149,14000.0,206,2,707,633.71,316.855,15,0.3333333333333333,4,16,633.71,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,22616,PACK OF 12 LONDON TISSUES ,,,,
1150,14001.0,45,4,959,2030.3300000000002,507.58250000000004,35,8.41025641025641,2,9,507.5825,452.72451390626804,27.745000000000015,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,,,
1151,14002.0,134,2,877,529.73,264.865,47,0.4782608695652174,4,15,529.73,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1152,14004.0,43,7,2668,4582.64,654.6628571428572,102,1.4411764705882353,4,12,916.528,337.4809059339506,5.314999999999998,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,,,
1153,14005.0,9,5,2478,2874.72,574.944,53,2.4819277108433737,0,10,574.9440000000001,743.9985829825215,355.658,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
1154,14006.0,115,3,641,962.19,320.73,22,6.793103448275862,2,16,320.73,32.04721048702989,-2.1699999999999875,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,21212,PACK OF 72 RETROSPOT CAKE CASES,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES 
1155,14009.0,198,3,361,685.9300000000001,228.64333333333335,42,0.16279069767441862,3,13,685.9300000000001,0.0,0.0,1,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,85099B,JUMBO BAG RED RETROSPOT,16014,SMALL CHINESE STYLE SCISSOR,22178,VICTORIAN GLASS HANGING T-LIGHT,17003,BROCADE RING PURSE ,22616,PACK OF 12 LONDON TISSUES ,,
